"TL","Territory Level and Typology","REG_ID","Region","VAR","Indicator","SEX","Gender","POS","Position","TIME","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"2","Large regions (TL2)","AU8","Canberra region (ACT)","INF_MORT","      Infant Mortality Rate (less than 1 year deaths for 1 000 live births)","M","Males","ALL","All regions","2007","2007","DEATH_1000BIRTH","Deaths per 1 000 live births","0","Units",,,4.1,,
"2","Large regions (TL2)","AU8","Canberra region (ACT)","INF_MORT","      Infant Mortality Rate (less than 1 year deaths for 1 000 live births)","M","Males","ALL","All regions","2008","2008","DEATH_1000BIRTH","Deaths per 1 000 live births","0","Units",,,6.5,,
"2","Large regions (TL2)","AU8","Canberra region (ACT)","INF_MORT","      Infant Mortality Rate (less than 1 year deaths for 1 000 live births)","M","Males","ALL","All regions","2009","2009","DEATH_1000BIRTH","Deaths per 1 000 live births","0","Units",,,4.3,,
"2","Large regions (TL2)","AU8","Canberra region (ACT)","INF_MORT","      Infant Mortality Rate (less than 1 year deaths for 1 000 live births)","M","Males","ALL","All regions","2010","2010","DEATH_1000BIRTH","Deaths per 1 000 live births","0","Units",,,4.9,,
"2","Large regions (TL2)","AU8","Canberra region (ACT)","INF_MORT","      Infant Mortality Rate (less than 1 year deaths for 1 000 live births)","M","Males","ALL","All regions","2011","2011","DEATH_1000BIRTH","Deaths per 1 000 live births","0","Units",,,3.3,,
"2","Large regions (TL2)","AU8","Canberra region (ACT)","INF_MORT","      Infant Mortality Rate (less than 1 year deaths for 1 000 live births)","M","Males","ALL","All regions","2012","2012","DEATH_1000BIRTH","Deaths per 1 000 live births","0","Units",,,3.2,,
"2","Large regions (TL2)","AU1","New South Wales","DEATH_RA","      Crude Death Rate (deaths for 1000 population)","T","Total","ALL","All regions","2001","2001","100000HAB","Per 100 000 inhabitants","0","Units",,,6.822,,
"2","Large regions (TL2)","AU1","New South Wales","YOU_DEATH_RA","      Crude Youth Death Rate (0-14 deaths for 1 000 population of same age group)","T","Total","ALL","All regions","2001","2001","100000HAB","Per 100 000 inhabitants","0","Units",,,0.48,,
"2","Large regions (TL2)","AU1","New South Wales","DEATH_RA","      Crude Death Rate (deaths for 1000 population)","T","Total","ALL","All regions","2002","2002","100000HAB","Per 100 000 inhabitants","0","Units",,,7.048,,
"2","Large regions (TL2)","AU1","New South Wales","YOU_DEATH_RA","      Crude Youth Death Rate (0-14 deaths for 1 000 population of same age group)","T","Total","ALL","All regions","2002","2002","100000HAB","Per 100 000 inhabitants","0","Units",,,0.442,,
"2","Large regions (TL2)","AU1","New South Wales","DEATH_RA","      Crude Death Rate (deaths for 1000 population)","T","Total","ALL","All regions","2003","2003","100000HAB","Per 100 000 inhabitants","0","Units",,,6.965,,
"2","Large regions (TL2)","AU1","New South Wales","YOU_DEATH_RA","      Crude Youth Death Rate (0-14 deaths for 1 000 population of same age group)","T","Total","ALL","All regions","2003","2003","100000HAB","Per 100 000 inhabitants","0","Units",,,0.443,,
"2","Large regions (TL2)","AU1","New South Wales","DEATH_RA","      Crude Death Rate (deaths for 1000 population)","T","Total","ALL","All regions","2004","2004","100000HAB","Per 100 000 inhabitants","0","Units",,,6.983,,
"2","Large regions (TL2)","AU1","New South Wales","YOU_DEATH_RA","      Crude Youth Death Rate (0-14 deaths for 1 000 population of same age group)","T","Total","ALL","All regions","2004","2004","100000HAB","Per 100 000 inhabitants","0","Units",,,0.444,,
"2","Large regions (TL2)","AU1","New South Wales","DEATH_RA","      Crude Death Rate (deaths for 1000 population)","T","Total","ALL","All regions","2005","2005","100000HAB","Per 100 000 inhabitants","0","Units",,,6.707,,
"2","Large regions (TL2)","AU1","New South Wales","YOU_DEATH_RA","      Crude Youth Death Rate (0-14 deaths for 1 000 population of same age group)","T","Total","ALL","All regions","2005","2005","100000HAB","Per 100 000 inhabitants","0","Units",,,0.449,,
"2","Large regions (TL2)","AU1","New South Wales","DEATH_RA","      Crude Death Rate (deaths for 1000 population)","T","Total","ALL","All regions","2006","2006","100000HAB","Per 100 000 inhabitants","0","Units",,,6.827,,
"2","Large regions (TL2)","AU1","New South Wales","YOU_DEATH_RA","      Crude Youth Death Rate (0-14 deaths for 1 000 population of same age group)","T","Total","ALL","All regions","2006","2006","100000HAB","Per 100 000 inhabitants","0","Units",,,0.443,,
"2","Large regions (TL2)","AU1","New South Wales","DEATH_RA","      Crude Death Rate (deaths for 1000 population)","T","Total","ALL","All regions","2007","2007","100000HAB","Per 100 000 inhabitants","0","Units",,,6.842,,
"2","Large regions (TL2)","AU1","New South Wales","YOU_DEATH_RA","      Crude Youth Death Rate (0-14 deaths for 1 000 population of same age group)","T","Total","ALL","All regions","2007","2007","100000HAB","Per 100 000 inhabitants","0","Units",,,0.416,,
"2","Large regions (TL2)","AU1","New South Wales","DEATH_RA","      Crude Death Rate (deaths for 1000 population)","T","Total","ALL","All regions","2008","2008","100000HAB","Per 100 000 inhabitants","0","Units",,,7.026,,
"2","Large regions (TL2)","AU1","New South Wales","YOU_DEATH_RA","      Crude Youth Death Rate (0-14 deaths for 1 000 population of same age group)","T","Total","ALL","All regions","2008","2008","100000HAB","Per 100 000 inhabitants","0","Units",,,0.42,,
"2","Large regions (TL2)","AU1","New South Wales","DEATH_RA","      Crude Death Rate (deaths for 1000 population)","T","Total","ALL","All regions","2009","2009","100000HAB","Per 100 000 inhabitants","0","Units",,,6.659,,
"2","Large regions (TL2)","AU1","New South Wales","YOU_DEATH_RA","      Crude Youth Death Rate (0-14 deaths for 1 000 population of same age group)","T","Total","ALL","All regions","2009","2009","100000HAB","Per 100 000 inhabitants","0","Units",,,0.39,,
"2","Large regions (TL2)","AU1","New South Wales","DEATH_RA","      Crude Death Rate (deaths for 1000 population)","T","Total","ALL","All regions","2010","2010","100000HAB","Per 100 000 inhabitants","0","Units",,,6.711,,
"2","Large regions (TL2)","AU1","New South Wales","YOU_DEATH_RA","      Crude Youth Death Rate (0-14 deaths for 1 000 population of same age group)","T","Total","ALL","All regions","2010","2010","100000HAB","Per 100 000 inhabitants","0","Units",,,0.391,,
"2","Large regions (TL2)","AU1","New South Wales","DEATH_RA","      Crude Death Rate (deaths for 1000 population)","T","Total","ALL","All regions","2011","2011","100000HAB","Per 100 000 inhabitants","0","Units",,,7.018,,
"2","Large regions (TL2)","AU1","New South Wales","YOU_DEATH_RA","      Crude Youth Death Rate (0-14 deaths for 1 000 population of same age group)","T","Total","ALL","All regions","2011","2011","100000HAB","Per 100 000 inhabitants","0","Units",,,0.377,,
"2","Large regions (TL2)","AU1","New South Wales","DEATH_RA","      Crude Death Rate (deaths for 1000 population)","T","Total","ALL","All regions","2012","2012","100000HAB","Per 100 000 inhabitants","0","Units",,,6.751,,
"2","Large regions (TL2)","AU1","New South Wales","YOU_DEATH_RA","      Crude Youth Death Rate (0-14 deaths for 1 000 population of same age group)","T","Total","ALL","All regions","2012","2012","100000HAB","Per 100 000 inhabitants","0","Units",,,0.319,,
"2","Large regions (TL2)","AU1","New South Wales","DEATH_RA","      Crude Death Rate (deaths for 1000 population)","F","Females","ALL","All regions","2001","2001","100000HAB","Per 100 000 inhabitants","0","Units",,,6.495,,
"2","Large regions (TL2)","AU1","New South Wales","YOU_DEATH_RA","      Crude Youth Death Rate (0-14 deaths for 1 000 population of same age group)","F","Females","ALL","All regions","2001","2001","100000HAB","Per 100 000 inhabitants","0","Units",,,0.43,,
"2","Large regions (TL2)","AU1","New South Wales","DEATH_RA","      Crude Death Rate (deaths for 1000 population)","F","Females","ALL","All regions","2002","2002","100000HAB","Per 100 000 inhabitants","0","Units",,,6.766,,
"2","Large regions (TL2)","AU1","New South Wales","DEATH_RA","      Crude Death Rate (deaths for 1000 population)","F","Females","ALL","All regions","2003","2003","100000HAB","Per 100 000 inhabitants","0","Units",,,6.767,,
"2","Large regions (TL2)","AU1","New South Wales","DEATH_RA","      Crude Death Rate (deaths for 1000 population)","F","Females","ALL","All regions","2004","2004","100000HAB","Per 100 000 inhabitants","0","Units",,,6.75,,
"2","Large regions (TL2)","AU1","New South Wales","DEATH_RA","      Crude Death Rate (deaths for 1000 population)","F","Females","ALL","All regions","2005","2005","100000HAB","Per 100 000 inhabitants","0","Units",,,6.469,,
"2","Large regions (TL2)","AU1","New South Wales","YOU_DEATH_RA","      Crude Youth Death Rate (0-14 deaths for 1 000 population of same age group)","F","Females","ALL","All regions","2005","2005","100000HAB","Per 100 000 inhabitants","0","Units",,,0.39,,
"2","Large regions (TL2)","AU1","New South Wales","DEATH_RA","      Crude Death Rate (deaths for 1000 population)","F","Females","ALL","All regions","2006","2006","100000HAB","Per 100 000 inhabitants","0","Units",,,6.628,,
"2","Large regions (TL2)","AU1","New South Wales","DEATH_RA","      Crude Death Rate (deaths for 1000 population)","F","Females","ALL","All regions","2007","2007","100000HAB","Per 100 000 inhabitants","0","Units",,,6.651,,
"2","Large regions (TL2)","AU1","New South Wales","DEATH_RA","      Crude Death Rate (deaths for 1000 population)","F","Females","ALL","All regions","2008","2008","100000HAB","Per 100 000 inhabitants","0","Units",,,6.865,,
"2","Large regions (TL2)","AU1","New South Wales","YOU_DEATH_RA","      Crude Youth Death Rate (0-14 deaths for 1 000 population of same age group)","F","Females","ALL","All regions","2008","2008","100000HAB","Per 100 000 inhabitants","0","Units",,,0.35,,
"2","Large regions (TL2)","AU1","New South Wales","DEATH_RA","      Crude Death Rate (deaths for 1000 population)","F","Females","ALL","All regions","2009","2009","100000HAB","Per 100 000 inhabitants","0","Units",,,6.471,,
"2","Large regions (TL2)","AU1","New South Wales","YOU_DEATH_RA","      Crude Youth Death Rate (0-14 deaths for 1 000 population of same age group)","F","Females","ALL","All regions","2009","2009","100000HAB","Per 100 000 inhabitants","0","Units",,,0.35,,
"2","Large regions (TL2)","AU1","New South Wales","DEATH_RA","      Crude Death Rate (deaths for 1000 population)","F","Females","ALL","All regions","2010","2010","100000HAB","Per 100 000 inhabitants","0","Units",,,6.561,,
"2","Large regions (TL2)","AU1","New South Wales","YOU_DEATH_RA","      Crude Youth Death Rate (0-14 deaths for 1 000 population of same age group)","F","Females","ALL","All regions","2010","2010","100000HAB","Per 100 000 inhabitants","0","Units",,,0.33,,
"2","Large regions (TL2)","AU1","New South Wales","DEATH_RA","      Crude Death Rate (deaths for 1000 population)","F","Females","ALL","All regions","2011","2011","100000HAB","Per 100 000 inhabitants","0","Units",,,6.844,,
"2","Large regions (TL2)","AU1","New South Wales","DEATH_RA","      Crude Death Rate (deaths for 1000 population)","F","Females","ALL","All regions","2012","2012","100000HAB","Per 100 000 inhabitants","0","Units",,,6.582,,
"2","Large regions (TL2)","AU1","New South Wales","YOU_DEATH_RA","      Crude Youth Death Rate (0-14 deaths for 1 000 population of same age group)","F","Females","ALL","All regions","2012","2012","100000HAB","Per 100 000 inhabitants","0","Units",,,0.28,,
"2","Large regions (TL2)","AU1","New South Wales","DEATH_RA","      Crude Death Rate (deaths for 1000 population)","M","Males","ALL","All regions","2001","2001","100000HAB","Per 100 000 inhabitants","0","Units",,,7.154,,
"2","Large regions (TL2)","AU1","New South Wales","YOU_DEATH_RA","      Crude Youth Death Rate (0-14 deaths for 1 000 population of same age group)","M","Males","ALL","All regions","2001","2001","100000HAB","Per 100 000 inhabitants","0","Units",,,0.527,,
"2","Large regions (TL2)","AU1","New South Wales","DEATH_RA","      Crude Death Rate (deaths for 1000 population)","M","Males","ALL","All regions","2002","2002","100000HAB","Per 100 000 inhabitants","0","Units",,,7.335,,
"2","Large regions (TL2)","AU1","New South Wales","YOU_DEATH_RA","      Crude Youth Death Rate (0-14 deaths for 1 000 population of same age group)","M","Males","ALL","All regions","2002","2002","100000HAB","Per 100 000 inhabitants","0","Units",,,0.492,,
"2","Large regions (TL2)","AU1","New South Wales","DEATH_RA","      Crude Death Rate (deaths for 1000 population)","M","Males","ALL","All regions","2003","2003","100000HAB","Per 100 000 inhabitants","0","Units",,,7.166,,
"2","Large regions (TL2)","AU1","New South Wales","YOU_DEATH_RA","      Crude Youth Death Rate (0-14 deaths for 1 000 population of same age group)","M","Males","ALL","All regions","2003","2003","100000HAB","Per 100 000 inhabitants","0","Units",,,0.479,,
"2","Large regions (TL2)","AU1","New South Wales","DEATH_RA","      Crude Death Rate (deaths for 1000 population)","M","Males","ALL","All regions","2004","2004","100000HAB","Per 100 000 inhabitants","0","Units",,,7.22,,
"2","Large regions (TL2)","AU1","New South Wales","YOU_DEATH_RA","      Crude Youth Death Rate (0-14 deaths for 1 000 population of same age group)","M","Males","ALL","All regions","2004","2004","100000HAB","Per 100 000 inhabitants","0","Units",,,0.48,,
"2","Large regions (TL2)","AU1","New South Wales","DEATH_RA","      Crude Death Rate (deaths for 1000 population)","M","Males","ALL","All regions","2005","2005","100000HAB","Per 100 000 inhabitants","0","Units",,,6.95,,
"2","Large regions (TL2)","AU1","New South Wales","YOU_DEATH_RA","      Crude Youth Death Rate (0-14 deaths for 1 000 population of same age group)","M","Males","ALL","All regions","2005","2005","100000HAB","Per 100 000 inhabitants","0","Units",,,0.508,,
"2","Large regions (TL2)","AU1","New South Wales","DEATH_RA","      Crude Death Rate (deaths for 1000 population)","M","Males","ALL","All regions","2006","2006","100000HAB","Per 100 000 inhabitants","0","Units",,,7.031,,
"2","Large regions (TL2)","AU1","New South Wales","YOU_DEATH_RA","      Crude Youth Death Rate (0-14 deaths for 1 000 population of same age group)","M","Males","ALL","All regions","2006","2006","100000HAB","Per 100 000 inhabitants","0","Units",,,0.521,,
"2","Large regions (TL2)","AU1","New South Wales","DEATH_RA","      Crude Death Rate (deaths for 1000 population)","M","Males","ALL","All regions","2007","2007","100000HAB","Per 100 000 inhabitants","0","Units",,,7.036,,
"2","Large regions (TL2)","AU1","New South Wales","YOU_DEATH_RA","      Crude Youth Death Rate (0-14 deaths for 1 000 population of same age group)","M","Males","ALL","All regions","2007","2007","100000HAB","Per 100 000 inhabitants","0","Units",,,0.451,,
"2","Large regions (TL2)","AU1","New South Wales","DEATH_RA","      Crude Death Rate (deaths for 1000 population)","M","Males","ALL","All regions","2008","2008","100000HAB","Per 100 000 inhabitants","0","Units",,,7.188,,
"2","Large regions (TL2)","AU1","New South Wales","YOU_DEATH_RA","      Crude Youth Death Rate (0-14 deaths for 1 000 population of same age group)","M","Males","ALL","All regions","2008","2008","100000HAB","Per 100 000 inhabitants","0","Units",,,0.484,,
"2","Large regions (TL2)","AU1","New South Wales","DEATH_RA","      Crude Death Rate (deaths for 1000 population)","M","Males","ALL","All regions","2009","2009","100000HAB","Per 100 000 inhabitants","0","Units",,,6.85,,
"2","Large regions (TL2)","AU1","New South Wales","YOU_DEATH_RA","      Crude Youth Death Rate (0-14 deaths for 1 000 population of same age group)","M","Males","ALL","All regions","2009","2009","100000HAB","Per 100 000 inhabitants","0","Units",,,0.424,,
"2","Large regions (TL2)","AU1","New South Wales","DEATH_RA","      Crude Death Rate (deaths for 1000 population)","M","Males","ALL","All regions","2010","2010","100000HAB","Per 100 000 inhabitants","0","Units",,,6.863,,
"2","Large regions (TL2)","AU1","New South Wales","YOU_DEATH_RA","      Crude Youth Death Rate (0-14 deaths for 1 000 population of same age group)","M","Males","ALL","All regions","2010","2010","100000HAB","Per 100 000 inhabitants","0","Units",,,0.449,,
"2","Large regions (TL2)","AU1","New South Wales","DEATH_RA","      Crude Death Rate (deaths for 1000 population)","M","Males","ALL","All regions","2011","2011","100000HAB","Per 100 000 inhabitants","0","Units",,,7.195,,
"2","Large regions (TL2)","AU1","New South Wales","YOU_DEATH_RA","      Crude Youth Death Rate (0-14 deaths for 1 000 population of same age group)","M","Males","ALL","All regions","2011","2011","100000HAB","Per 100 000 inhabitants","0","Units",,,0.404,,
"2","Large regions (TL2)","AU1","New South Wales","DEATH_RA","      Crude Death Rate (deaths for 1000 population)","M","Males","ALL","All regions","2012","2012","100000HAB","Per 100 000 inhabitants","0","Units",,,6.923,,
"2","Large regions (TL2)","AU1","New South Wales","YOU_DEATH_RA","      Crude Youth Death Rate (0-14 deaths for 1 000 population of same age group)","M","Males","ALL","All regions","2012","2012","100000HAB","Per 100 000 inhabitants","0","Units",,,0.355,,
"2","Large regions (TL2)","AU2","Victoria","DEATH_RA","      Crude Death Rate (deaths for 1000 population)","T","Total","ALL","All regions","2001","2001","100000HAB","Per 100 000 inhabitants","0","Units",,,6.78,,
"2","Large regions (TL2)","AU2","Victoria","YOU_DEATH_RA","      Crude Youth Death Rate (0-14 deaths for 1 000 population of same age group)","T","Total","ALL","All regions","2001","2001","100000HAB","Per 100 000 inhabitants","0","Units",,,0.422,,
"2","Large regions (TL2)","AU2","Victoria","DEATH_RA","      Crude Death Rate (deaths for 1000 population)","T","Total","ALL","All regions","2002","2002","100000HAB","Per 100 000 inhabitants","0","Units",,,7.01,,
"2","Large regions (TL2)","AU2","Victoria","YOU_DEATH_RA","      Crude Youth Death Rate (0-14 deaths for 1 000 population of same age group)","T","Total","ALL","All regions","2002","2002","100000HAB","Per 100 000 inhabitants","0","Units",,,0.479,,
"2","Large regions (TL2)","AU2","Victoria","DEATH_RA","      Crude Death Rate (deaths for 1000 population)","T","Total","ALL","All regions","2003","2003","100000HAB","Per 100 000 inhabitants","0","Units",,,6.755,,
"2","Large regions (TL2)","AU2","Victoria","YOU_DEATH_RA","      Crude Youth Death Rate (0-14 deaths for 1 000 population of same age group)","T","Total","ALL","All regions","2003","2003","100000HAB","Per 100 000 inhabitants","0","Units",,,0.451,,
"2","Large regions (TL2)","AU2","Victoria","DEATH_RA","      Crude Death Rate (deaths for 1000 population)","T","Total","ALL","All regions","2004","2004","100000HAB","Per 100 000 inhabitants","0","Units",,,6.601,,
"2","Large regions (TL2)","AU2","Victoria","YOU_DEATH_RA","      Crude Youth Death Rate (0-14 deaths for 1 000 population of same age group)","T","Total","ALL","All regions","2004","2004","100000HAB","Per 100 000 inhabitants","0","Units",,,0.399,,
"2","Large regions (TL2)","AU2","Victoria","DEATH_RA","      Crude Death Rate (deaths for 1000 population)","T","Total","ALL","All regions","2005","2005","100000HAB","Per 100 000 inhabitants","0","Units",,,6.535,,
"2","Large regions (TL2)","AU2","Victoria","YOU_DEATH_RA","      Crude Youth Death Rate (0-14 deaths for 1 000 population of same age group)","T","Total","ALL","All regions","2005","2005","100000HAB","Per 100 000 inhabitants","0","Units",,,0.457,,
"2","Large regions (TL2)","AU2","Victoria","DEATH_RA","      Crude Death Rate (deaths for 1000 population)","T","Total","ALL","All regions","2006","2006","100000HAB","Per 100 000 inhabitants","0","Units",,,6.582,,
"2","Large regions (TL2)","AU2","Victoria","YOU_DEATH_RA","      Crude Youth Death Rate (0-14 deaths for 1 000 population of same age group)","T","Total","ALL","All regions","2006","2006","100000HAB","Per 100 000 inhabitants","0","Units",,,0.398,,
"2","Large regions (TL2)","AU2","Victoria","DEATH_RA","      Crude Death Rate (deaths for 1000 population)","T","Total","ALL","All regions","2007","2007","100000HAB","Per 100 000 inhabitants","0","Units",,,6.584,,
"2","Large regions (TL2)","AU2","Victoria","YOU_DEATH_RA","      Crude Youth Death Rate (0-14 deaths for 1 000 population of same age group)","T","Total","ALL","All regions","2007","2007","100000HAB","Per 100 000 inhabitants","0","Units",,,0.388,,
"2","Large regions (TL2)","AU2","Victoria","DEATH_RA","      Crude Death Rate (deaths for 1000 population)","T","Total","ALL","All regions","2008","2008","100000HAB","Per 100 000 inhabitants","0","Units",,,6.753,,
"2","Large regions (TL2)","AU2","Victoria","YOU_DEATH_RA","      Crude Youth Death Rate (0-14 deaths for 1 000 population of same age group)","T","Total","ALL","All regions","2008","2008","100000HAB","Per 100 000 inhabitants","0","Units",,,0.38,,
"2","Large regions (TL2)","AU2","Victoria","DEATH_RA","      Crude Death Rate (deaths for 1000 population)","T","Total","ALL","All regions","2009","2009","100000HAB","Per 100 000 inhabitants","0","Units",,,6.634,,
"2","Large regions (TL2)","AU2","Victoria","YOU_DEATH_RA","      Crude Youth Death Rate (0-14 deaths for 1 000 population of same age group)","T","Total","ALL","All regions","2009","2009","100000HAB","Per 100 000 inhabitants","0","Units",,,0.401,,
"2","Large regions (TL2)","AU2","Victoria","DEATH_RA","      Crude Death Rate (deaths for 1000 population)","T","Total","ALL","All regions","2010","2010","100000HAB","Per 100 000 inhabitants","0","Units",,,6.523,,
"2","Large regions (TL2)","AU2","Victoria","YOU_DEATH_RA","      Crude Youth Death Rate (0-14 deaths for 1 000 population of same age group)","T","Total","ALL","All regions","2010","2010","100000HAB","Per 100 000 inhabitants","0","Units",,,0.346,,
"2","Large regions (TL2)","AU2","Victoria","DEATH_RA","      Crude Death Rate (deaths for 1000 population)","T","Total","ALL","All regions","2011","2011","100000HAB","Per 100 000 inhabitants","0","Units",,,6.6,,
"2","Large regions (TL2)","AU2","Victoria","YOU_DEATH_RA","      Crude Youth Death Rate (0-14 deaths for 1 000 population of same age group)","T","Total","ALL","All regions","2011","2011","100000HAB","Per 100 000 inhabitants","0","Units",,,0.346,,
"2","Large regions (TL2)","AU2","Victoria","DEATH_RA","      Crude Death Rate (deaths for 1000 population)","T","Total","ALL","All regions","2012","2012","100000HAB","Per 100 000 inhabitants","0","Units",,,6.328,,
"2","Large regions (TL2)","AU2","Victoria","YOU_DEATH_RA","      Crude Youth Death Rate (0-14 deaths for 1 000 population of same age group)","T","Total","ALL","All regions","2012","2012","100000HAB","Per 100 000 inhabitants","0","Units",,,0.307,,
"2","Large regions (TL2)","AU2","Victoria","DEATH_RA","      Crude Death Rate (deaths for 1000 population)","F","Females","ALL","All regions","2001","2001","100000HAB","Per 100 000 inhabitants","0","Units",,,6.559,,
"2","Large regions (TL2)","AU2","Victoria","DEATH_RA","      Crude Death Rate (deaths for 1000 population)","F","Females","ALL","All regions","2002","2002","100000HAB","Per 100 000 inhabitants","0","Units",,,6.799,,
"2","Large regions (TL2)","AU2","Victoria","DEATH_RA","      Crude Death Rate (deaths for 1000 population)","F","Females","ALL","All regions","2003","2003","100000HAB","Per 100 000 inhabitants","0","Units",,,6.547,,
"2","Large regions (TL2)","AU2","Victoria","DEATH_RA","      Crude Death Rate (deaths for 1000 population)","F","Females","ALL","All regions","2004","2004","100000HAB","Per 100 000 inhabitants","0","Units",,,6.446,,
"2","Large regions (TL2)","AU2","Victoria","DEATH_RA","      Crude Death Rate (deaths for 1000 population)","F","Females","ALL","All regions","2005","2005","100000HAB","Per 100 000 inhabitants","0","Units",,,6.439,,
"2","Large regions (TL2)","AU2","Victoria","YOU_DEATH_RA","      Crude Youth Death Rate (0-14 deaths for 1 000 population of same age group)","F","Females","ALL","All regions","2005","2005","100000HAB","Per 100 000 inhabitants","0","Units",,,0.43,,
"2","Large regions (TL2)","AU2","Victoria","DEATH_RA","      Crude Death Rate (deaths for 1000 population)","F","Females","ALL","All regions","2006","2006","100000HAB","Per 100 000 inhabitants","0","Units",,,6.498,,
"2","Large regions (TL2)","AU2","Victoria","DEATH_RA","      Crude Death Rate (deaths for 1000 population)","F","Females","ALL","All regions","2007","2007","100000HAB","Per 100 000 inhabitants","0","Units",,,6.529,,
"2","Large regions (TL2)","AU2","Victoria","DEATH_RA","      Crude Death Rate (deaths for 1000 population)","F","Females","ALL","All regions","2008","2008","100000HAB","Per 100 000 inhabitants","0","Units",,,6.673,,
"2","Large regions (TL2)","AU2","Victoria","YOU_DEATH_RA","      Crude Youth Death Rate (0-14 deaths for 1 000 population of same age group)","F","Females","ALL","All regions","2008","2008","100000HAB","Per 100 000 inhabitants","0","Units",,,0.34,,
"2","Large regions (TL2)","AU2","Victoria","DEATH_RA","      Crude Death Rate (deaths for 1000 population)","F","Females","ALL","All regions","2009","2009","100000HAB","Per 100 000 inhabitants","0","Units",,,6.489,,
"2","Large regions (TL2)","AU2","Victoria","YOU_DEATH_RA","      Crude Youth Death Rate (0-14 deaths for 1 000 population of same age group)","F","Females","ALL","All regions","2009","2009","100000HAB","Per 100 000 inhabitants","0","Units",,,0.35,,
"2","Large regions (TL2)","AU2","Victoria","DEATH_RA","      Crude Death Rate (deaths for 1000 population)","F","Females","ALL","All regions","2010","2010","100000HAB","Per 100 000 inhabitants","0","Units",,,6.419,,
"2","Large regions (TL2)","AU2","Victoria","DEATH_RA","      Crude Death Rate (deaths for 1000 population)","F","Females","ALL","All regions","2011","2011","100000HAB","Per 100 000 inhabitants","0","Units",,,6.465,,
"2","Large regions (TL2)","AU2","Victoria","DEATH_RA","      Crude Death Rate (deaths for 1000 population)","F","Females","ALL","All regions","2012","2012","100000HAB","Per 100 000 inhabitants","0","Units",,,6.346,,
"2","Large regions (TL2)","AU2","Victoria","DEATH_RA","      Crude Death Rate (deaths for 1000 population)","M","Males","ALL","All regions","2001","2001","100000HAB","Per 100 000 inhabitants","0","Units",,,7.006,,
"2","Large regions (TL2)","AU2","Victoria","YOU_DEATH_RA","      Crude Youth Death Rate (0-14 deaths for 1 000 population of same age group)","M","Males","ALL","All regions","2001","2001","100000HAB","Per 100 000 inhabitants","0","Units",,,0.465,,
"2","Large regions (TL2)","AU2","Victoria","DEATH_RA","      Crude Death Rate (deaths for 1000 population)","M","Males","ALL","All regions","2002","2002","100000HAB","Per 100 000 inhabitants","0","Units",,,7.227,,
"2","Large regions (TL2)","AU2","Victoria","YOU_DEATH_RA","      Crude Youth Death Rate (0-14 deaths for 1 000 population of same age group)","M","Males","ALL","All regions","2002","2002","100000HAB","Per 100 000 inhabitants","0","Units",,,0.56,,
"2","Large regions (TL2)","AU2","Victoria","DEATH_RA","      Crude Death Rate (deaths for 1000 population)","M","Males","ALL","All regions","2003","2003","100000HAB","Per 100 000 inhabitants","0","Units",,,6.969,,
"2","Large regions (TL2)","AU2","Victoria","DEATH_RA","      Crude Death Rate (deaths for 1000 population)","M","Males","ALL","All regions","2004","2004","100000HAB","Per 100 000 inhabitants","0","Units",,,6.759,,
"2","Large regions (TL2)","AU2","Victoria","YOU_DEATH_RA","      Crude Youth Death Rate (0-14 deaths for 1 000 population of same age group)","M","Males","ALL","All regions","2004","2004","100000HAB","Per 100 000 inhabitants","0","Units",,,0.438,,
"2","Large regions (TL2)","AU2","Victoria","DEATH_RA","      Crude Death Rate (deaths for 1000 population)","M","Males","ALL","All regions","2005","2005","100000HAB","Per 100 000 inhabitants","0","Units",,,6.634,,
"2","Large regions (TL2)","AU2","Victoria","YOU_DEATH_RA","      Crude Youth Death Rate (0-14 deaths for 1 000 population of same age group)","M","Males","ALL","All regions","2005","2005","100000HAB","Per 100 000 inhabitants","0","Units",,,0.486,,
"2","Large regions (TL2)","AU2","Victoria","DEATH_RA","      Crude Death Rate (deaths for 1000 population)","M","Males","ALL","All regions","2006","2006","100000HAB","Per 100 000 inhabitants","0","Units",,,6.667,,
"2","Large regions (TL2)","AU2","Victoria","YOU_DEATH_RA","      Crude Youth Death Rate (0-14 deaths for 1 000 population of same age group)","M","Males","ALL","All regions","2006","2006","100000HAB","Per 100 000 inhabitants","0","Units",,,0.437,,
"2","Large regions (TL2)","AU2","Victoria","DEATH_RA","      Crude Death Rate (deaths for 1000 population)","M","Males","ALL","All regions","2007","2007","100000HAB","Per 100 000 inhabitants","0","Units",,,6.64,,
"2","Large regions (TL2)","AU2","Victoria","YOU_DEATH_RA","      Crude Youth Death Rate (0-14 deaths for 1 000 population of same age group)","M","Males","ALL","All regions","2007","2007","100000HAB","Per 100 000 inhabitants","0","Units",,,0.401,,
"2","Large regions (TL2)","AU2","Victoria","DEATH_RA","      Crude Death Rate (deaths for 1000 population)","M","Males","ALL","All regions","2008","2008","100000HAB","Per 100 000 inhabitants","0","Units",,,6.835,,
"2","Large regions (TL2)","AU2","Victoria","YOU_DEATH_RA","      Crude Youth Death Rate (0-14 deaths for 1 000 population of same age group)","M","Males","ALL","All regions","2008","2008","100000HAB","Per 100 000 inhabitants","0","Units",,,0.422,,
